Split,Model Name,True Value,Predicted Value
6,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.31,0.7223832454040704
6,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.06,0.4672345229657318
6,madlag_bert-large-uncased-wwm-squadv2-x2.63-f82.6-d16-hybrid-v1.csv,0.64,0.6401566042050992
6,JAlexis_Bertv1_fine.csv,0.94,0.9682195334176313
7,google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,0.93,0.8730408028945917
7,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,0.03,0.3829994152934686
7,VMware_bert-large-mrqa.csv,0.92,0.5294079644875089
7,JAlexis_bert_v2.csv,0.93,0.791770260081222
7,nikotang_bert-large-cuad.csv,0.93,0.2520542484514328
7,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.9,0.9553057370444058
7,mrm8488_bert-medium-finetuned-squadv2.csv,0.84,0.7420766941143974
7,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,0.93,0.7175275514659245
7,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.88,0.47223083498904495
7,DunnBC22_bert-base-uncased-Figurative_Language.csv,0.04,0.15493107630275343
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.06,0.31233035108413504
7,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.53,0.25480483171138035
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,0.89,0.4193564285701536
7,DracolIA_BERT-Context-based-QA.csv,0.92,0.5677221775560621
7,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.69,0.41103906855581096
8,Intel_bert-large-uncased-squadv1.1-sparse-90-unstructured.csv,0.92,0.5875807457322493
8,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.89,0.8258655351478676
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.48,0.6289757527678628
8,mirbostani_bert-base-uncased-finetuned-newsqa.csv,0.91,0.3189824728595881
8,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.43,0.5818138376728741
8,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.9,0.927592965674453
8,VMware_bert-tiny-mrqa.csv,0.65,0.6393103563226439
8,rein5_bert-base-uncased-finetuned-spoken-squad.csv,0.77,0.5784997521154424
8,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.88,0.5026937861445027
8,nikotang_bert-large-cuad.csv,0.93,0.283960647416138
8,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.53,0.22849043155348098
8,phiyodr_bert-base-finetuned-squad2.csv,0.92,0.5704399383699137
8,mrm8488_bert-medium-finetuned-squadv2.csv,0.84,0.7543814651968939
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,0.89,0.3953750432183133
8,rubentito_bert-large-mpdocvqa.csv,0.04,0.36270784550315827
9,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.9,0.8950234233820944
9,VMware_bert-base-mrqa.csv,0.42,0.6219387023246106
9,batterydata_bert-base-cased-squad-v1.csv,0.87,0.5955645963216416
9,csarron_bert-base-uncased-squad-v1.csv,0.9,0.5366924146980239
9,96harsh56_bert_test1.csv,0.88,0.37595403986315423
9,deepset_bert-large-uncased-whole-word-masking-squad2.csv,0.93,0.8547062753382653
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,0.85,0.7247503197781476
9,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.53,0.2677840789206176
9,mrm8488_bert-small-finetuned-squadv2.csv,0.85,0.8675665439142994
9,madlag_bert-base-uncased-squad-v1-sparse0.25.csv,0.81,0.5677036083271791
9,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.69,0.5258823573983222
9,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.31,0.5230002992133067
9,JAlexis_Bertv1_fine.csv,0.94,0.8993239610957726
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.48,0.6413652899847037
9,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.89,0.18045409061696205
10,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,0.86,0.4922617509640403
10,deepset_bert-base-uncased-squad2.csv,0.91,0.6411607918785612
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,0.81,0.999913842892705
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,0.81,0.8070339890858212
10,JAlexis_Bertv1_fine.csv,0.94,0.6449753404687171
10,nikotang_bert-large-cuad.csv,0.93,0.17007769547961937
10,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.31,0.6960619098637819
10,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,0.93,0.6299562920864814
10,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,0.8,0.6647454464220164
10,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.89,0.2780266365035654
10,deutsche-telekom_bert-multi-english-german-squad2.csv,0.96,0.6147559080323035
10,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.69,0.5484419764030595
10,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.06,0.5918022727844068
10,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.89,0.8349792343660712
10,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.43,0.7568840348053774
