Split,Model Name,True Value,Predicted Value
5,deepset_bert-base-cased-squad2.csv,0.89,1.0504677457895952
5,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,0.79,0.5447582180798844
5,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.21,0.720790421643875
5,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,0.81,0.766335562174024
5,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.825294743896898
6,VMware_bert-large-mrqa.csv,0.89,0.44503039968067665
6,Sarmila_pubmed-bert-squad-covidqa.csv,0.83,0.8529258022058362
6,96harsh56_bert_test1.csv,0.83,0.8477066015955534
6,deepset_bert-medium-squad2-distilled.csv,0.89,0.362399516309351
6,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,0.02,0.4384155880661791
6,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.80755342947217
6,Adel-Elwan_msmarco-bert-base-dot-v5-fine-tuned-AI.csv,0.81,0.725819356128728
6,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,0.81,0.7242209680017646
6,Eladio_bert-base-cased-squad2-finetuned-emrqa-msquad.csv,0.84,0.6785813524671418
6,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.81,0.19688362917554214
6,JAlexis_Bertv1_fine.csv,0.85,0.8299444387970532
6,VMware_bert-tiny-mrqa.csv,0.37,1.0019769315308658
6,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.34,0.6810648311879675
6,madlag_bert-large-uncased-wwm-squadv2-x2.63-f82.6-d16-hybrid-v1.csv,0.78,0.5492420160371347
6,rubentito_bert-large-mpdocvqa.csv,0.89,0.35429860253064543
7,google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,0.89,0.7454744800944428
7,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,0.02,0.5204033427253745
7,VMware_bert-large-mrqa.csv,0.89,0.431717322980422
7,madlag_bert-base-uncased-squadv1-x1.96-f88.3-d27-hybrid-filled-opt-v1.csv,0.82,0.41431720690897283
7,nikotang_bert-large-cuad.csv,0.86,0.22628366028492608
7,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.6684412391290722
7,mrm8488_bert-medium-finetuned-squadv2.csv,0.82,0.6292777494828735
7,z-uo_bert-qasper.csv,0.84,0.8668156519592702
7,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.76,0.7457673518581067
7,DunnBC22_bert-base-uncased-Figurative_Language.csv,0.27,0.7346945478462625
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.34,0.5807429904870614
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-conll2003-with-neg-with-repeat.csv,0.86,0.8319070238446459
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,0.85,0.7942228452156153
7,DracolIA_BERT-Context-based-QA.csv,0.87,0.9557482097511167
7,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.11747070936192688
8,Intel_bert-large-uncased-squadv1.1-sparse-90-unstructured.csv,0.85,0.5761685613248292
8,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.89,0.9842846433363508
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.88,0.7951567996456296
8,mirbostani_bert-base-uncased-finetuned-newsqa.csv,0.89,0.44018057875395866
8,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.7182383773336518
8,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.8016075856657696
8,madlag_bert-base-uncased-squadv1-x1.16-f88.1-d8-unstruct-v1.csv,0.75,0.38323350361825614
8,rein5_bert-base-uncased-finetuned-spoken-squad.csv,0.84,0.9223077902120836
8,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.76,0.6162748421278509
8,nikotang_bert-large-cuad.csv,0.86,0.30684735995582524
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-conll2003-with-neg-with-repeat.csv,0.86,0.8021675577495991
8,phiyodr_bert-base-finetuned-squad2.csv,0.87,0.9184817257335754
8,mrm8488_bert-medium-finetuned-squadv2.csv,0.82,0.6889425762496855
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,0.85,0.6432954157889679
8,DunnBC22_bert-base-uncased-e_CARE.csv,0.1,0.5562657996158346
9,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.686124740369222
9,VMware_bert-base-mrqa.csv,0.75,0.6936211309279399
9,batterydata_bert-base-cased-squad-v1.csv,0.81,0.5090276196763235
9,csarron_bert-base-uncased-squad-v1.csv,0.87,0.9846722524060586
9,Sarmila_pubmed-bert-squad-covidqa.csv,0.83,0.8040532464547293
9,deepset_bert-large-uncased-whole-word-masking-squad2.csv,0.9,0.903474379797894
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,0.82,0.6321616334610075
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-conll2003-with-neg-with-repeat.csv,0.86,0.7341160201177865
9,mrm8488_bert-small-finetuned-squadv2.csv,0.79,0.9442808874681743
9,madlag_bert-base-uncased-squad-v1-sparse0.25.csv,0.91,0.4761778315819596
9,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.19782671384025352
9,VMware_bert-tiny-mrqa.csv,0.37,0.9611781171980454
9,rubentito_bert-large-mpdocvqa.csv,0.89,0.3523705950205271
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.88,0.6724573248895964
9,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.83,0.5174723527122711
10,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,0.9,0.6546977252552045
10,deepset_bert-base-uncased-squad2.csv,0.9,0.760885015171513
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,0.81,0.8587459261849437
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,0.79,0.5868597153377056
10,rubentito_bert-large-mpdocvqa.csv,0.89,0.2689700313861991
10,nikotang_bert-large-cuad.csv,0.86,0.21583444048334607
10,VMware_bert-tiny-mrqa.csv,0.37,0.9314930764113114
10,z-uo_bert-qasper.csv,0.84,0.8847189924827117
10,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,0.78,0.6344833625732702
10,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.83,0.5308711150707884
10,deutsche-telekom_bert-multi-english-german-squad2.csv,0.97,0.3798735836946143
10,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.2002758185494983
10,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.21,0.7815952294627453
10,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.89,1.1171190144376515
10,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.9654394270239143
