Split,Model Name,True Value,Predicted Value
2,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.21,0.6749556899345137
3,JAlexis_bert003.csv,0.84,0.6867708312808491
3,deepset_bert-large-uncased-whole-word-masking-squad2.csv,0.9,0.7837203336791112
3,rubentito_bert-large-mpdocvqa.csv,0.1,0.52586819061557
3,VenkatManda_bert-tiny-squadV2.csv,0.85,0.6242377519395307
3,madlag_bert-base-uncased-squadv1-x1.96-f88.3-d27-hybrid-filled-opt-v1.csv,0.82,0.48783413717057017
3,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.76,0.5899652625777239
3,96harsh56_bert_test1.csv,0.83,0.7980943754833001
3,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.7508425726656325
3,DunnBC22_bert-base-uncased-Q_and_A-Answer_Prediction_Dataset.csv,0.78,0.6898144858322959
3,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.37,0.8092705232556918
3,IProject-10_bert-base-uncased-finetuned-squad2.csv,0.88,0.8359368856345226
3,zelcakok_bert-base-squad2-uncased.csv,0.85,0.8039508617218444
3,google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,0.89,0.8740638088879782
3,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,0.78,0.8588842479932774
3,deepset_bert-medium-squad2-distilled.csv,0.89,0.708547736294092
4,JAlexis_bert_v2.csv,0.82,0.8010174810072139
4,deepset_bert-base-uncased-squad2.csv,0.9,0.7361334541484945
4,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,0.82,0.6246168299173334
4,madlag_bert-base-uncased-squadv1-x1.96-f88.3-d27-hybrid-filled-opt-v1.csv,0.82,0.4428047355172172
4,mrm8488_bert-tiny-finetuned-squadv2.csv,0.44,0.7870540960346692
4,mrm8488_bert-medium-finetuned-squadv2.csv,0.82,0.48808781082007613
4,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,0.81,1.0419711116811414
4,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,0.9,0.5577940482053045
4,mirbostani_bert-base-uncased-finetuned-newsqa.csv,0.89,0.2193967734459566
4,philsupertramp_bert-finetuned-squad-test.csv,0.47,0.9513249737595939
4,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.76,0.6195826992121197
4,DracolIA_BERT-Context-based-QA.csv,0.87,0.7125104384066365
4,batterydata_bert-base-uncased-squad-v1.csv,0.83,0.8349702991370996
4,Sarmila_pubmed-bert-squad-covidqa.csv,0.84,0.7838460299177187
4,phiyodr_bert-large-finetuned-squad2.csv,0.85,0.6332769732100065
5,DunnBC22_bert-base-uncased-e_CARE.csv,0.85,0.385563771328296
5,96harsh56_bert_test2.csv,0.83,0.7677524954365275
5,philsupertramp_bert-finetuned-squad-test.csv,0.47,0.910630715169309
5,Intel_bert-base-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,0.88,0.5367935420099073
5,madlag_bert-large-uncased-wwm-squadv2-x2.63-f82.6-d16-hybrid-v1.csv,0.78,0.6360700222361562
5,phiyodr_bert-large-finetuned-squad2.csv,0.85,0.7188541329875054
5,batterydata_bert-base-cased-squad-v1.csv,0.81,0.530252043940449
5,madlag_bert-base-uncased-squadv1-x1.96-f88.3-d27-hybrid-filled-opt-v1.csv,0.82,0.4383412588603997
5,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.88,0.7067679307206783
5,Adel-Elwan_msmarco-bert-base-dot-v5-fine-tuned-AI.csv,0.81,0.6850309412841786
5,deepset_bert-base-cased-squad2.csv,0.89,0.7621973432794118
5,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,0.79,0.7322676964884131
5,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.21,0.5052220418141495
5,z-uo_bert-qasper.csv,0.81,0.8502972072412185
5,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.8304741987014308
6,VMware_bert-large-mrqa.csv,0.89,0.7401600954174151
6,96harsh56_bert_test1.csv,0.83,0.947896817960885
6,96harsh56_bert_test2.csv,0.83,0.9482818389794951
6,deepset_bert-medium-squad2-distilled.csv,0.89,0.622160405046475
6,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,0.02,0.730381322927536
6,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.9638899605846121
6,Adel-Elwan_msmarco-bert-base-dot-v5-fine-tuned-AI.csv,0.81,0.7661338615445512
6,z-uo_bert-qasper.csv,0.81,0.9228094074321893
6,Eladio_bert-base-cased-squad2-finetuned-emrqa-msquad.csv,0.84,0.5621767961852774
6,madlag_bert-base-uncased-squadv1-x1.16-f88.1-d8-unstruct-v1.csv,0.81,0.6029530551689422
6,DunnBC22_bert-base-uncased-e_CARE.csv,0.85,0.30732183497312493
6,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.37,0.8335202452773677
6,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.34,0.4684873138522402
6,madlag_bert-large-uncased-wwm-squadv2-x2.63-f82.6-d16-hybrid-v1.csv,0.78,0.6284413428682534
6,JAlexis_Bertv1_fine.csv,0.89,0.7166414610891962
7,google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,0.89,0.9708242152778181
7,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,0.02,0.6431477751410846
7,VMware_bert-large-mrqa.csv,0.89,0.6595200325863552
7,JAlexis_bert_v2.csv,0.82,0.8814277119427876
7,nikotang_bert-large-cuad.csv,0.86,0.2276101379300176
7,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.9950607954144778
7,mrm8488_bert-medium-finetuned-squadv2.csv,0.82,0.5652084287700901
7,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,0.84,0.6868741761567729
7,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.76,0.4389237947245294
7,DunnBC22_bert-base-uncased-Figurative_Language.csv,0.27,0.20709421573332265
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.34,0.3778998231071822
7,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.86,0.18781170390227397
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,0.85,0.48464914131006026
7,DracolIA_BERT-Context-based-QA.csv,0.87,0.6980806264944843
7,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.5450714472859282
8,Intel_bert-large-uncased-squadv1.1-sparse-90-unstructured.csv,0.85,0.6545634489334519
8,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.89,0.7925624048337627
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.88,0.6489080394061447
8,mirbostani_bert-base-uncased-finetuned-newsqa.csv,0.89,0.3201689450664552
8,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.7380835383399725
8,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.9852033062988906
8,VMware_bert-tiny-mrqa.csv,0.75,0.65492407601046
8,rein5_bert-base-uncased-finetuned-spoken-squad.csv,0.84,0.6696621917912644
8,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.76,0.45530401566319506
8,nikotang_bert-large-cuad.csv,0.86,0.2225731351537916
8,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.86,0.149793475056043
8,phiyodr_bert-base-finetuned-squad2.csv,0.87,0.7008303843307839
8,mrm8488_bert-medium-finetuned-squadv2.csv,0.82,0.5207114674002069
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,0.85,0.517261007998658
8,rubentito_bert-large-mpdocvqa.csv,0.1,0.3719696783430304
9,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,1.0125510413394272
9,VMware_bert-base-mrqa.csv,0.75,0.7360395053045354
9,batterydata_bert-base-cased-squad-v1.csv,0.81,0.5524176696684243
9,csarron_bert-base-uncased-squad-v1.csv,0.87,0.7957917458584987
9,96harsh56_bert_test1.csv,0.83,0.8210566411697223
9,deepset_bert-large-uncased-whole-word-masking-squad2.csv,0.9,0.834861360274769
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,0.82,0.5970224297902498
9,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.86,0.1544421274309426
9,mrm8488_bert-small-finetuned-squadv2.csv,0.79,1.0049174704807888
9,madlag_bert-base-uncased-squad-v1-sparse0.25.csv,0.91,0.6529886350883639
9,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.7696641833532953
9,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.37,0.807930358403217
9,JAlexis_Bertv1_fine.csv,0.89,0.7723064545977638
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.88,0.6409614380308366
9,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.83,0.33007913323834887
10,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,0.9,0.5939536553353646
10,deepset_bert-base-uncased-squad2.csv,0.9,0.72428942494999
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,0.81,1.0726604928533754
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,0.79,0.8751877698909865
10,JAlexis_Bertv1_fine.csv,0.89,0.7819392187542743
10,nikotang_bert-large-cuad.csv,0.86,0.1299684987341419
10,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.37,0.7904112137532571
10,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,0.84,0.7268365963522185
10,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,0.78,0.8306383501215326
10,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.83,0.2889742477709537
10,deutsche-telekom_bert-multi-english-german-squad2.csv,0.97,0.7759441062338344
10,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.7223505817727274
10,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.21,0.6205827064603912
10,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.89,0.9023568704161904
10,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.8643994364526999
