Split,Model Name,True Value,Predicted Value
5,madlag_bert-large-uncased-wwm-squadv2-x2.63-f82.6-d16-hybrid-v1.csv,0.14,-0.0008123700319719326
5,phiyodr_bert-large-finetuned-squad2.csv,-0.05,-0.00026143558655075227
5,batterydata_bert-base-cased-squad-v1.csv,-0.06,2.2935795270976104e-05
5,madlag_bert-base-uncased-squadv1-x1.96-f88.3-d27-hybrid-filled-opt-v1.csv,-0.07,0.0006962194973922306
5,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.4,0.0005775617720615899
5,Adel-Elwan_msmarco-bert-base-dot-v5-fine-tuned-AI.csv,-0.09,0.0006846163919102752
5,deepset_bert-base-cased-squad2.csv,-0.02,0.0018820706892216264
5,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,-0.02,0.0006057758378016868
5,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.15,0.0016762680386752083
5,z-uo_bert-qasper.csv,-0.08,0.0015181544205279936
5,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.47,0.0021602772659994806
6,VMware_bert-large-mrqa.csv,-0.03,0.0035968857285338133
6,96harsh56_bert_test1.csv,-0.05,0.006119615479375444
6,96harsh56_bert_test2.csv,0.68,0.006116811214933144
6,deepset_bert-medium-squad2-distilled.csv,0.02,-0.00013667229274425658
6,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,-0.01,0.0053348389278950244
6,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,-0.06,0.005112900036740654
6,Adel-Elwan_msmarco-bert-base-dot-v5-fine-tuned-AI.csv,-0.09,0.001348191009003604
6,z-uo_bert-qasper.csv,-0.08,0.004618174661491995
6,Eladio_bert-base-cased-squad2-finetuned-emrqa-msquad.csv,0.2,0.0019769688453954676
6,madlag_bert-base-uncased-squadv1-x1.16-f88.1-d8-unstruct-v1.csv,-0.05,0.0017761279865427379
6,DunnBC22_bert-base-uncased-e_CARE.csv,0.03,0.0037013579870893115
6,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.06,0.005310539836459998
6,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.28,0.0005825285132706091
6,madlag_bert-large-uncased-wwm-squadv2-x2.63-f82.6-d16-hybrid-v1.csv,0.14,-0.0007096983528654235
6,JAlexis_Bertv1_fine.csv,-0.05,-2.265055179581231e-05
7,google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,-0.04,0.07554592060721071
7,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,-0.01,0.1481615981754683
7,VMware_bert-large-mrqa.csv,-0.03,0.07482790780172235
7,JAlexis_bert_v2.csv,-0.11,0.07244429186706247
7,nikotang_bert-large-cuad.csv,-0.07,-0.01450191700476951
7,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,-0.06,0.061714913769299606
7,mrm8488_bert-medium-finetuned-squadv2.csv,-0.02,-0.054246280530186985
7,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,-0.09,-0.01846887789352311
7,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,-0.12,-0.024289624784043035
7,DunnBC22_bert-base-uncased-Figurative_Language.csv,0.23,0.003873069389613829
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.28,0.03806047526408987
7,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.33,-0.014274140783510046
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,-0.04,0.017234290909826783
7,DracolIA_BERT-Context-based-QA.csv,-0.05,0.10722332687300412
7,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.11,0.057898162856969776
8,Intel_bert-large-uncased-squadv1.1-sparse-90-unstructured.csv,-0.07,0.0038805190565959786
8,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.0,0.004291195918887795
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.4,0.0007330764936811258
8,mirbostani_bert-base-uncased-finetuned-newsqa.csv,-0.02,4.601728014571606e-06
8,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.47,0.007021309654117275
8,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,-0.06,0.00557023372460771
8,VMware_bert-tiny-mrqa.csv,0.1,0.004048024665196737
8,rein5_bert-base-uncased-finetuned-spoken-squad.csv,0.07,0.0022290317011067927
8,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,-0.12,0.0013639420964571543
8,nikotang_bert-large-cuad.csv,-0.07,0.0002800950142326694
8,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.33,0.0004090803571230868
8,phiyodr_bert-base-finetuned-squad2.csv,-0.05,0.0009869865128848963
8,mrm8488_bert-medium-finetuned-squadv2.csv,-0.02,0.0007043468948587472
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,-0.04,0.0021920123872620255
8,rubentito_bert-large-mpdocvqa.csv,0.06,0.0011976375344786804
9,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,-0.06,0.07109248597018847
9,VMware_bert-base-mrqa.csv,0.33,0.046609341380167646
9,batterydata_bert-base-cased-squad-v1.csv,-0.06,-0.007080356045975067
9,csarron_bert-base-uncased-squad-v1.csv,-0.03,0.13094253553691715
9,96harsh56_bert_test1.csv,-0.05,0.20229580473259423
9,deepset_bert-large-uncased-whole-word-masking-squad2.csv,-0.03,-0.005179928392398864
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,-0.03,-0.040028089852532596
9,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.33,-0.026707301344752098
9,mrm8488_bert-small-finetuned-squadv2.csv,-0.06,0.08739912930096705
9,madlag_bert-base-uncased-squad-v1-sparse0.25.csv,0.1,0.03507961434643958
9,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.11,0.07560960585649273
9,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.06,0.1300140482999378
9,JAlexis_Bertv1_fine.csv,-0.05,-0.05838381949665716
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.4,0.012683151940857507
9,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,-0.06,0.05444989820824442
10,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,0.04,0.0015669006659125126
10,deepset_bert-base-uncased-squad2.csv,-0.01,-0.0002166830292299493
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,0.0,0.003262416775926689
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,-0.02,0.002596517161278523
10,JAlexis_Bertv1_fine.csv,-0.05,0.000806166740643537
10,nikotang_bert-large-cuad.csv,-0.07,0.0003814261699314023
10,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.06,0.0054616839314122504
10,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,-0.09,0.0019866507741397327
10,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,-0.02,0.002660253911671971
10,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,-0.06,0.0020472614840332005
10,deutsche-telekom_bert-multi-english-german-squad2.csv,0.01,0.002224389521228527
10,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.11,0.0022967776782433246
10,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.15,0.0042466806669668716
10,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.0,0.004065441698208803
10,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.47,0.005969339252755406
