Split,Model Name,True Value,Predicted Value
5,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.88,0.757977535528435
5,Adel-Elwan_msmarco-bert-base-dot-v5-fine-tuned-AI.csv,0.81,0.6319603063937455
5,deepset_bert-base-cased-squad2.csv,0.89,0.6226619478701122
5,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,0.79,0.47951835076593646
5,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.21,0.904788575978279
5,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,0.81,0.7459441626353107
5,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.76351110540906
6,VMware_bert-large-mrqa.csv,0.89,0.7145352911848711
6,Sarmila_pubmed-bert-squad-covidqa.csv,0.83,0.8778868528524821
6,96harsh56_bert_test1.csv,0.83,0.9474962713236982
6,deepset_bert-medium-squad2-distilled.csv,0.89,0.5642719110629304
6,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,0.02,0.808441515648006
6,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.7965869879391037
6,Adel-Elwan_msmarco-bert-base-dot-v5-fine-tuned-AI.csv,0.81,0.6275975375076046
6,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,0.81,0.6573186550373107
6,Eladio_bert-base-cased-squad2-finetuned-emrqa-msquad.csv,0.84,0.8926469143632076
6,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.81,0.7886133448945309
6,JAlexis_Bertv1_fine.csv,0.85,0.6488243027223948
6,VMware_bert-tiny-mrqa.csv,0.37,0.8898750540515967
6,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.34,0.6868969279129506
6,madlag_bert-large-uncased-wwm-squadv2-x2.63-f82.6-d16-hybrid-v1.csv,0.78,0.45327545368851835
6,rubentito_bert-large-mpdocvqa.csv,0.89,0.2731338777431216
7,google-bert_bert-large-uncased-whole-word-masking-finetuned-squad.csv,0.89,1.1461922642180937
7,Intel_bert-large-uncased-squadv1.1-sparse-80-1x4-block-pruneofa.csv,0.02,0.8208002800865256
7,VMware_bert-large-mrqa.csv,0.89,0.6799543488555073
7,madlag_bert-base-uncased-squadv1-x1.96-f88.3-d27-hybrid-filled-opt-v1.csv,0.82,0.6737362012009385
7,nikotang_bert-large-cuad.csv,0.86,0.3056831705085896
7,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.8441276197070431
7,mrm8488_bert-medium-finetuned-squadv2.csv,0.82,0.33371611818077423
7,z-uo_bert-qasper.csv,0.84,0.6853434328094457
7,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.76,0.5442750472611889
7,DunnBC22_bert-base-uncased-Figurative_Language.csv,0.27,0.6917840615613957
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.34,0.5019790086331355
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-conll2003-with-neg-with-repeat.csv,0.86,0.5852863895347467
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,0.85,0.5820864176294385
7,DracolIA_BERT-Context-based-QA.csv,0.87,0.7957455199177479
7,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.4510642843438052
8,Intel_bert-large-uncased-squadv1.1-sparse-90-unstructured.csv,0.85,0.513216062437596
8,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.89,0.38324654044229145
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.88,0.4931596072089286
8,mirbostani_bert-base-uncased-finetuned-newsqa.csv,0.89,0.44929076884208186
8,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.8497660453089182
8,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.8524620061335533
8,madlag_bert-base-uncased-squadv1-x1.16-f88.1-d8-unstruct-v1.csv,0.75,0.27320010299583186
8,rein5_bert-base-uncased-finetuned-spoken-squad.csv,0.84,0.8197830226502967
8,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,0.76,0.5020166320369832
8,nikotang_bert-large-cuad.csv,0.86,0.3080522964733842
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-conll2003-with-neg-with-repeat.csv,0.86,0.47856147730935483
8,phiyodr_bert-base-finetuned-squad2.csv,0.87,0.7464960998399375
8,mrm8488_bert-medium-finetuned-squadv2.csv,0.82,0.3996253328448416
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,0.85,0.4760093351194264
8,DunnBC22_bert-base-uncased-e_CARE.csv,0.1,0.5411397973393858
9,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.8767491452771367
9,VMware_bert-base-mrqa.csv,0.75,0.49515960502510536
9,batterydata_bert-base-cased-squad-v1.csv,0.81,0.6077465630996659
9,csarron_bert-base-uncased-squad-v1.csv,0.87,0.9491893791139987
9,Sarmila_pubmed-bert-squad-covidqa.csv,0.83,0.8717586768109551
9,deepset_bert-large-uncased-whole-word-masking-squad2.csv,0.9,0.8314951166515917
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,0.82,0.597883262822846
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-conll2003-with-neg-with-repeat.csv,0.86,0.48855835783021556
9,mrm8488_bert-small-finetuned-squadv2.csv,0.79,1.0084525880293354
9,madlag_bert-base-uncased-squad-v1-sparse0.25.csv,0.91,0.8064704084720548
9,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.4678814019637331
9,VMware_bert-tiny-mrqa.csv,0.37,0.8779480668057884
9,rubentito_bert-large-mpdocvqa.csv,0.89,0.35633032088905137
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.88,0.5466199702757613
9,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.83,0.33587055370881314
10,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,0.9,0.2945617691886221
10,deepset_bert-base-uncased-squad2.csv,0.9,0.6270428169638212
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,0.81,0.7483234874849547
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,0.79,0.5331926069409054
10,rubentito_bert-large-mpdocvqa.csv,0.89,0.33251157762235417
10,nikotang_bert-large-cuad.csv,0.86,0.350038014435373
10,VMware_bert-tiny-mrqa.csv,0.37,0.7996419444530013
10,z-uo_bert-qasper.csv,0.84,0.7931148964944967
10,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,0.78,0.6371194674458239
10,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.83,0.363131271953937
10,deutsche-telekom_bert-multi-english-german-squad2.csv,0.97,0.5328357013706339
10,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.5225041305045235
10,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.21,0.8555021528863018
10,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.89,0.45665721526598
10,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.8179691298474254
