Split,Model Name,True Value,Predicted Value
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,0.85,0.3479545737368556
8,rubentito_bert-large-mpdocvqa.csv,0.1,0.5531726522993028
9,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,0.84,0.800628018592972
9,VMware_bert-base-mrqa.csv,0.75,0.6223847104648721
9,batterydata_bert-base-cased-squad-v1.csv,0.81,0.631665631426028
9,csarron_bert-base-uncased-squad-v1.csv,0.87,0.8789071586456271
9,Sarmila_pubmed-bert-squad-covidqa.csv,0.83,0.7139503552422843
9,deepset_bert-large-uncased-whole-word-masking-squad2.csv,0.9,0.742604607666755
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,0.82,0.7273262800265412
9,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.86,0.4491012706539301
9,mrm8488_bert-small-finetuned-squadv2.csv,0.79,0.9212802243097287
9,madlag_bert-base-uncased-squad-v1-sparse0.25.csv,0.91,0.6877021307910064
9,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.40177991845409244
9,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.37,0.5364382072046828
9,JAlexis_Bertv1_fine.csv,0.89,0.6486269097640753
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.88,0.5240900057881521
9,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.83,0.3876862607800695
10,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,0.9,0.5480502287583678
10,deepset_bert-base-uncased-squad2.csv,0.9,0.6389851404411988
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,0.81,0.7906224161387143
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,0.79,0.8067138520177046
10,JAlexis_Bertv1_fine.csv,0.89,0.6080095901783935
10,nikotang_bert-large-cuad.csv,0.86,0.41056398517343184
10,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.37,0.7399558379197362
10,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,0.84,0.5599468392346878
10,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,0.78,0.47919535594330537
10,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,0.83,0.35315060526841635
10,deutsche-telekom_bert-multi-english-german-squad2.csv,0.97,0.48085737627227954
10,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.8,0.5846512816566212
10,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.21,0.7286617251003594
10,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.89,0.7037642499368038
10,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.9,0.9339377356604388
