Split,Model Name,True Value,Predicted Value
7,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,-0.09,0.016714499599857602
7,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,-0.12,0.04227506985271648
7,DunnBC22_bert-base-uncased-Figurative_Language.csv,0.23,0.01885102412153236
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-restaurant-with-neg-with-repeat.csv,0.28,-0.004600789355733978
7,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.33,-0.0502060377441956
7,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,-0.04,-0.02247581531869669
7,DracolIA_BERT-Context-based-QA.csv,-0.05,0.19930391283688786
7,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.11,0.08612432380275879
8,Intel_bert-large-uncased-squadv1.1-sparse-90-unstructured.csv,-0.07,0.003250857388641278
8,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.0,0.0012280475694016488
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.4,0.00045473091495400186
8,mirbostani_bert-base-uncased-finetuned-newsqa.csv,-0.02,0.000502118439050091
8,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.47,0.003971826696472934
8,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,-0.06,0.0028068404312961348
8,VMware_bert-tiny-mrqa.csv,0.1,0.003665481044735137
8,rein5_bert-base-uncased-finetuned-spoken-squad.csv,0.07,0.0034730050162511267
8,VMware_minilmv2-l6-h384-from-bert-large-mrqa.csv,-0.12,0.00042797083808123826
8,nikotang_bert-large-cuad.csv,-0.07,0.0002123568804296899
8,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.33,0.002196531611637809
8,phiyodr_bert-base-finetuned-squad2.csv,-0.05,0.0010536283724323044
8,mrm8488_bert-medium-finetuned-squadv2.csv,-0.02,0.0018132906785752287
8,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-mit-movie-with-neg-with-repeat.csv,-0.04,0.001912895374250911
8,rubentito_bert-large-mpdocvqa.csv,0.06,0.0025824785691065917
9,madlag_bert-base-uncased-squad1.1-block-sparse-0.20-v1.csv,-0.06,-0.03221037409154082
9,VMware_bert-base-mrqa.csv,0.33,-0.007439130311524933
9,batterydata_bert-base-cased-squad-v1.csv,-0.06,0.02729643568958151
9,csarron_bert-base-uncased-squad-v1.csv,-0.03,0.3164534691276164
9,Sarmila_pubmed-bert-squad-covidqa.csv,-0.05,-0.07210695436374359
9,deepset_bert-large-uncased-whole-word-masking-squad2.csv,-0.03,0.061965531455214884
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pwhatisthe-conll2003-with-neg-with-repeat.csv,-0.03,-0.0031296952471733253
9,madlag_bert-base-uncased-squadv1-x2.32-f86.6-d15-hybrid-v1.csv,0.33,-0.07623736972196399
9,mrm8488_bert-small-finetuned-squadv2.csv,-0.06,-0.00334370221037672
9,madlag_bert-base-uncased-squad-v1-sparse0.25.csv,0.1,0.01747658027902299
9,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.11,0.04870139088279585
9,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.06,0.06087242406209137
9,JAlexis_Bertv1_fine.csv,-0.05,0.10980304976624056
9,andi611_bert-large-uncased-whole-word-masking-squad2-with-ner-Pistherea-conll2003-with-neg-with-repeat.csv,0.4,-0.020036050798685145
9,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,-0.06,-0.06590435182233026
10,neuralmagic_bert-large-uncased-finetuned-squadv1.csv,0.04,0.0010183082039407322
10,deepset_bert-base-uncased-squad2.csv,-0.01,0.0006346502446352334
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.13-v1.csv,0.0,0.004028583071669482
10,madlag_bert-base-uncased-squad1.1-block-sparse-0.07-v1.csv,-0.02,0.004105893743043234
10,JAlexis_Bertv1_fine.csv,-0.05,0.0027915706029574636
10,nikotang_bert-large-cuad.csv,-0.07,0.0003712065790132668
10,madlag_bert-base-uncased-squadv1-x1.84-f88.7-d36-hybrid-filled-v1.csv,0.06,0.003693016550168439
10,lauraparra28_bert-base-cased-finetuned-squad-bs_16.csv,-0.09,0.0025035574327717225
10,DunnBC22_bert-base-uncased-Vitamin_C_Fact_Verification.csv,-0.02,0.0004831083346425424
10,mirbostani_bert-base-uncased-finetuned-triviaqa.csv,-0.06,0.001002443055380384
10,deutsche-telekom_bert-multi-english-german-squad2.csv,0.01,0.0013959737791736024
10,madlag_bert-base-uncased-squadv1-x2.01-f89.2-d30-hybrid-rewind-opt-v1.csv,0.11,0.0031283962017584353
10,madlag_bert-base-uncased-squadv1-x2.44-f87.7-d26-hybrid-filled-v1.csv,0.15,0.005083432159907205
10,google-bert_bert-large-cased-whole-word-masking-finetuned-squad.csv,0.0,0.0017781241587608541
10,DunnBC22_bert-base-uncased-QnA-MLQA_Dataset.csv,0.47,0.004385250050692691
